Guid,AccountId,Name,Description,StageName,Amount,Probability,CloseDate,Type,NextStep,LeadSource,ForecastCategoryName,IsExcludedFromTerritory2Filter,ContactId,SBQQ__Contracted__c,SBQQ__CreateContractedPrices__c,SBQQ__OrderGroupID__c,SBQQ__Ordered__c,SBQQ__QuotePricebookId__c,SBQQ__Renewal__c,sbaa__ApprovalStatus__c,sbaa__ApprovalStep__c,sbaa__StepApproved__c,sbaa__SubmittedDate__c
dccd027a-ccd3-4a2a-85fc-df832dbc1240,0cdf64ce-274f-4bd9-b78b-469d1950137b,Twiyo - Cross-sell,#N/A,Proposal/Price Quote,18050.0,75.0,2024-03-01,#N/A,#N/A,#N/A,Pipeline,false,#N/A,false,false,#N/A,false,#N/A,false,#N/A,#N/A,false,#N/A
58501712-99bc-4877-9354-705674e4e57c,94997453-23d3-4979-bba0-8f783b51bfa7,Jabberstorm - Upsell,#N/A,Qualification,75000.0,10.0,2024-06-21,#N/A,#N/A,#N/A,Pipeline,false,#N/A,false,false,#N/A,false,#N/A,false,#N/A,#N/A,false,#N/A
837a055a-f7aa-42f7-a974-c98c32ee07ee,bdfb89dc-9cc8-4803-81f6-6c10887995f9,Yamia - SOW 3,#N/A,Value Proposition,43495.0,50.0,2024-04-17,#N/A,#N/A,#N/A,Pipeline,false,#N/A,false,false,#N/A,false,#N/A,false,#N/A,#N/A,false,#N/A
6d286608-4fba-4cfe-a924-d8091f1bdee8,887f9bc0-fe25-4469-8af0-535d63554918,Quinu - Initial Sale,#N/A,Closed Lost,72395.0,0.0,2023-10-03,#N/A,#N/A,#N/A,Omitted,false,#N/A,false,false,#N/A,false,#N/A,false,#N/A,#N/A,false,#N/A
86809f7e-7e89-4143-aa22-d84e3e1cb4f5,7332dcfe-b9c4-46e3-9b94-8dd16050d09a,Podcat - Upsell,#N/A,Qualification,75000.0,10.0,2024-06-21,#N/A,#N/A,#N/A,Pipeline,false,#N/A,false,false,#N/A,false,#N/A,false,#N/A,#N/A,false,#N/A
57430868-0e95-4651-bd49-2f7912da1a3e,67703094-d179-4664-a050-b1737b793a14,Skimia - Additional Sale,#N/A,Proposal/Price Quote,34995.0,75.0,2023-12-24,#N/A,#N/A,#N/A,Pipeline,false,#N/A,false,false,#N/A,false,#N/A,false,#N/A,#N/A,false,#N/A
31b99976-7577-466b-8dfb-384f637c492a,64b914dc-3ad3-4059-9b9d-47571e793885,Browsecat - Upsell,#N/A,Qualification,75000.0,10.0,2024-06-21,#N/A,#N/A,#N/A,Pipeline,false,#N/A,false,false,#N/A,false,#N/A,false,#N/A,#N/A,false,#N/A
ce15ab7d-c330-4c27-b3a3-0eab3987dee4,55348a2f-a6a8-4422-a999-3a8035261da7,Edgeclub - Upsell,#N/A,Qualification,100082.0,10.0,2024-06-21,#N/A,#N/A,#N/A,Pipeline,false,#N/A,false,false,#N/A,false,#N/A,false,#N/A,#N/A,false,#N/A
f696b36b-0d00-49fe-8f3f-e993164b7bf5,cc4a551d-9b1e-436c-8750-9d01a7474ff8,Meembee - Initial Sale,#N/A,Closed Lost,72395.0,0.0,2023-10-03,#N/A,#N/A,#N/A,Omitted,false,#N/A,false,false,#N/A,false,#N/A,false,#N/A,#N/A,false,#N/A
b25ee44a-665a-46cb-a247-76aea225ed28,e0738b06-c318-4efb-921c-e9f5ff9d1b22,Mycat - Initial Sale,#N/A,Closed Lost,72395.0,0.0,2023-10-03,#N/A,#N/A,#N/A,Omitted,false,#N/A,false,false,#N/A,false,#N/A,false,#N/A,#N/A,false,#N/A
9c87c465-dc42-446f-a371-a980e7eaf202,6efb41e0-1c0d-47b2-94d7-149bbfbc33e9,Yodel - Initial Sale,#N/A,Closed Lost,72395.0,0.0,2023-10-03,#N/A,#N/A,#N/A,Omitted,false,#N/A,false,false,#N/A,false,#N/A,false,#N/A,#N/A,false,#N/A
1d401f3e-f431-4a4b-ae64-c4489460b7a8,444706ae-6af3-421c-a33d-b5b36aafee4f,Jabbersphere - Upsell,#N/A,Qualification,100082.0,10.0,2024-06-21,#N/A,#N/A,#N/A,Pipeline,false,#N/A,false,false,#N/A,false,#N/A,false,#N/A,#N/A,false,#N/A
96097a19-2cd5-4d7c-9b1e-1898f35ddafe,e5683f0c-1d75-41f3-9c60-a44bc6b6aac0,Rhynyx - Initial Sale,#N/A,Closed Lost,72395.0,0.0,2023-10-03,#N/A,#N/A,#N/A,Omitted,false,#N/A,false,false,#N/A,false,#N/A,false,#N/A,#N/A,false,#N/A
2c81ea96-52ed-49c5-8118-f095311bada0,9f6922d7-ee3a-4319-a1f0-b3be285ecaf8,Meejo - Upsell,#N/A,Qualification,75000.0,10.0,2024-06-06,#N/A,#N/A,#N/A,Pipeline,false,#N/A,false,false,#N/A,false,#N/A,false,#N/A,#N/A,false,#N/A
7cd60f4b-670d-4e3a-9613-2abbf95f8105,2ab5c8a5-a481-418a-af66-0263ac78466a,Zoonoodle - Additional Sale,#N/A,Closed Won,29995.0,100.0,2024-02-03,#N/A,#N/A,#N/A,Closed,false,#N/A,false,false,#N/A,false,#N/A,false,#N/A,#N/A,false,#N/A
8bae0b18-a284-4589-a5a8-8be6653d447c,78692ae4-5886-409b-bdde-6ba0e2805f08,Yodel - Initial Sale,#N/A,Closed Lost,72395.0,0.0,2023-10-03,#N/A,#N/A,#N/A,Omitted,false,#N/A,false,false,#N/A,false,#N/A,false,#N/A,#N/A,false,#N/A
51fdee76-5b19-45c0-90ee-641405329ff2,fc8962cd-f85b-4b80-af0c-e4a7022cb7b5,Thoughtstorm - Initial Sale,#N/A,Closed Lost,72395.0,0.0,2023-10-03,#N/A,#N/A,#N/A,Omitted,false,#N/A,false,false,#N/A,false,#N/A,false,#N/A,#N/A,false,#N/A
3fa5ce89-d95d-41b6-98f0-1b7ca883bdda,e1108d64-a191-4974-9509-f69edb40da89,Eadel - Cross-sell,#N/A,Proposal/Price Quote,34350.0,75.0,2024-05-01,#N/A,#N/A,#N/A,Pipeline,false,#N/A,false,false,#N/A,false,#N/A,false,#N/A,#N/A,false,#N/A
8e2f90a6-c729-4d2f-a0d9-1c8cf1c91301,a02d24fe-6bb8-40e5-a0e3-ea2c44907bbf,Myworks - Secondary Sale,#N/A,Closed Won,32395.00000002,100.0,2024-04-02,#N/A,#N/A,#N/A,Closed,false,#N/A,false,false,#N/A,false,#N/A,false,#N/A,#N/A,false,#N/A
1003bc75-31e2-4141-afbf-b72ffae85e0c,9536194a-a530-46bb-b9d1-b6a5761bfa0d,Jaxspan - Cross-sell,#N/A,Proposal/Price Quote,11250.0,75.0,2024-05-01,#N/A,#N/A,#N/A,Pipeline,false,#N/A,false,false,#N/A,false,#N/A,false,#N/A,#N/A,false,#N/A
83e94ed9-b5ec-467b-b62a-2bbec78f89c5,e51440b0-c559-4fee-926c-8546bba8814d,Thoughtmix - Upsell,#N/A,Qualification,100082.0,10.0,2024-06-21,#N/A,#N/A,#N/A,Pipeline,false,#N/A,false,false,#N/A,false,#N/A,false,#N/A,#N/A,false,#N/A
8eb2a786-37fd-4cd7-92e4-9e1a62656cd6,11451e05-1530-484d-b88b-32af8f3e7286,Kanoodle - Upsell,#N/A,Qualification,75000.0,10.0,2024-06-21,#N/A,#N/A,#N/A,Pipeline,false,#N/A,false,false,#N/A,false,#N/A,false,#N/A,#N/A,false,#N/A
8d7b4926-0e9e-4ad1-baa8-ae60ddeb190b,86899412-c139-4fcf-a358-6f7212175fa8,Talane - Additional Sale,#N/A,Closed Won,72395.0,100.0,2022-05-20,#N/A,#N/A,#N/A,Closed,false,#N/A,false,false,#N/A,false,#N/A,false,#N/A,#N/A,false,#N/A
0e7d0a98-5e21-43c8-bed4-87e16f97d959,e3d63f45-424d-42bd-a4f0-fac6a7a53f9b,Quire - Cross-sell,#N/A,Proposal/Price Quote,11550.0,75.0,2024-05-01,#N/A,#N/A,#N/A,Pipeline,false,#N/A,false,false,#N/A,false,#N/A,false,#N/A,#N/A,false,#N/A
c0d8a6f8-22a0-4965-916c-bcb0fb729814,ab7b5861-123c-48ae-822f-fb2a9fa521d2,Browsebug - Upsell,#N/A,Qualification,100082.0,10.0,2024-06-21,#N/A,#N/A,#N/A,Pipeline,false,#N/A,false,false,#N/A,false,#N/A,false,#N/A,#N/A,false,#N/A
65883b07-a4f1-4dc9-ba6f-1c90c7d7ff27,a0953ff1-65b2-46bc-bd96-0d0074ee4315,Jabberstorm - Initial Sale,#N/A,Prospecting,72395.0,10.0,2024-04-23,#N/A,#N/A,#N/A,Pipeline,false,#N/A,false,false,#N/A,false,#N/A,false,#N/A,#N/A,false,#N/A
8d024036-73da-4531-90b7-2d974b52e72a,82de2384-eddb-4239-9a6e-75f6b366e0ca,Gigaclub - Additional Sale,This deal is looking good so far.,Closed Lost,72395.0,0.0,2023-12-02,#N/A,Where do the decision makers stand?,#N/A,Omitted,false,#N/A,false,false,#N/A,false,#N/A,false,#N/A,#N/A,false,#N/A
7bc17ed9-59fe-4286-803b-98aa56a1a4b4,1a573f48-05a0-44cb-a56b-57ea7656f39c,Vipe - Cross-sell,#N/A,Proposal/Price Quote,18050.0,75.0,2024-05-01,#N/A,#N/A,#N/A,Pipeline,false,#N/A,false,false,#N/A,false,#N/A,false,#N/A,#N/A,false,#N/A
edcc9344-12a8-4a01-8570-0636ccd4ec87,a029b148-daff-45ad-a414-cd6e0aad5742,Yakidoo - Additional Sale,#N/A,Closed Won,72395.0,100.0,2022-10-19,#N/A,#N/A,#N/A,Closed,false,#N/A,false,false,#N/A,false,#N/A,false,#N/A,#N/A,false,#N/A
c0e0d6c2-eaaa-4523-89ad-3545a45ed447,6efb41e0-1c0d-47b2-94d7-149bbfbc33e9,Yodel - Upsell,#N/A,Perception Analysis,100082.0,70.0,2024-06-21,#N/A,#N/A,#N/A,Pipeline,false,#N/A,false,false,#N/A,false,#N/A,false,#N/A,#N/A,false,#N/A
7ef83f38-77b6-49fb-9433-2e70ff67261f,da06c9cc-b584-4ccf-885d-4c74d162209c,Kwideo - Secondary Sale,#N/A,Closed Won,32395.00000002,100.0,2024-02-16,#N/A,#N/A,#N/A,Closed,false,#N/A,false,false,#N/A,false,#N/A,false,#N/A,#N/A,false,#N/A
524ce179-46e3-457c-accc-cda57b78962e,7e5ea2c8-72b3-4c99-b673-9249bcd02348,Topdrive - Initial Sale,#N/A,Closed Lost,72395.0,0.0,2023-10-03,#N/A,#N/A,#N/A,Omitted,false,#N/A,false,false,#N/A,false,#N/A,false,#N/A,#N/A,false,#N/A
86cd76fb-2749-4681-a40b-8293fd893030,fa2a446a-07ac-455d-b27b-3477f07d9466,Camimbo - Initial Sale,#N/A,Prospecting,81083.0,10.0,2024-04-11,#N/A,#N/A,#N/A,Pipeline,false,#N/A,false,false,#N/A,false,#N/A,false,#N/A,#N/A,false,#N/A
a1fa3ec3-d5da-4fe6-a777-dde662fca369,3764c207-89d7-4375-9b70-e38808119be7,Oloo - SOW 2,#N/A,Needs Analysis,72395.0,20.0,2024-04-17,#N/A,#N/A,#N/A,Pipeline,false,#N/A,false,false,#N/A,false,#N/A,false,#N/A,#N/A,false,#N/A
1597127b-8b75-4a32-a468-aff93d169577,709abd2a-d8e0-414e-ba8e-b362b419b365,Omba - Initial Sale,#N/A,Closed Lost,72395.0,0.0,2023-10-03,#N/A,#N/A,#N/A,Omitted,false,#N/A,false,false,#N/A,false,#N/A,false,#N/A,#N/A,false,#N/A
d4f900a3-ee4e-4ac4-9b92-02d17e54718c,d4394a56-4b6c-4780-8db9-a92a61cd0099,Flipbug - Upsell,#N/A,Qualification,75000.0,10.0,2024-06-21,#N/A,#N/A,#N/A,Pipeline,false,#N/A,false,false,#N/A,false,#N/A,false,#N/A,#N/A,false,#N/A
71a9ab1f-2dbf-464a-a25d-9d021bd7cefc,e1108d64-a191-4974-9509-f69edb40da89,Eadel - Additional Sale,#N/A,Negotiation/Review,34995.0,90.0,2024-04-16,#N/A,#N/A,#N/A,Pipeline,false,#N/A,false,false,#N/A,false,#N/A,false,#N/A,#N/A,false,#N/A
040cc174-4dea-481c-bcc6-5a977e63341c,c4d089e0-ebb1-49bd-a4a1-c94385565406,Eadel - Additional Sale,#N/A,Negotiation/Review,34995.0,90.0,2024-04-16,#N/A,#N/A,#N/A,Pipeline,false,#N/A,false,false,#N/A,false,#N/A,false,#N/A,#N/A,false,#N/A
395616d1-8bf4-41fd-9c8e-c1c6fde5252a,814e57a9-0275-4044-8c98-d4d7672b2b8d,Voomm - Additional Sale,#N/A,Closed Won,29995.0,100.0,2023-12-04,#N/A,#N/A,#N/A,Closed,false,#N/A,false,false,#N/A,false,#N/A,false,#N/A,#N/A,false,#N/A
74ca0fdd-d6a3-4a5b-97bc-df7a20b73127,e30dd812-571f-4a6f-8d9e-fc61ab101655,Topicblabh-Sto Associates - Cross-sell,#N/A,Proposal/Price Quote,18050.0,75.0,2024-05-01,#N/A,#N/A,#N/A,Pipeline,false,#N/A,false,false,#N/A,false,#N/A,false,#N/A,#N/A,false,#N/A
30c397e2-3109-4146-90cb-fec8e27cc4ac,2af176b7-d4c4-45a6-bf12-6104e1498873,Chatterpoint - Additional Sale,#N/A,Closed Won,72395.0,100.0,2022-06-17,#N/A,#N/A,#N/A,Closed,false,#N/A,false,false,#N/A,false,#N/A,false,#N/A,#N/A,false,#N/A
be43ae49-0c03-406f-b89d-ca086f067e41,bdfb89dc-9cc8-4803-81f6-6c10887995f9,Yamia - SOW 2,#N/A,Value Proposition,43497.0,50.0,2024-04-17,#N/A,#N/A,#N/A,Pipeline,false,#N/A,false,false,#N/A,false,#N/A,false,#N/A,#N/A,false,#N/A
5715935b-b272-42e9-bb86-c4aa4543c6fa,7186183b-56a9-49d7-9568-53ce1cb68ce1,JumpXS - Secondary Sale,#N/A,Closed Won,32395.00000002,100.0,2024-04-15,#N/A,#N/A,#N/A,Closed,false,#N/A,false,false,#N/A,false,#N/A,false,#N/A,#N/A,false,#N/A
9c42657b-47c3-48f0-bceb-70d427f5b101,ee6e8e3e-d66a-4ef4-a9cd-6a6c205c0328,"salesforce.com - 1,000 Widgets",They are interested in our widgets!  The deal is at 90% because they are at the sales process stage of negotiating the finer points of a proposal that we submitted.  We are negotiating with their key decision makers and are confident that this deal will close soon.,Negotiation/Review,100000.0,90.0,2021-09-07,New Business,Close the deal!,Advertisement,Pipeline,false,#N/A,false,false,#N/A,false,#N/A,false,#N/A,#N/A,false,#N/A
2fd5af29-a98d-4f10-b702-03028779eb62,c98d9ebb-2d8e-4b41-9cc2-749f1cd328f5,Brightdog - Additional Sale,#N/A,Id. Decision Makers,34995.0,60.0,2024-01-05,#N/A,#N/A,#N/A,Pipeline,false,#N/A,false,false,#N/A,false,#N/A,false,#N/A,#N/A,false,#N/A
bcd322aa-a6f3-4444-993b-af9cf2479f23,dc189860-4c1a-4ac7-b38b-f03e4ca5457b,Fatz - Initial Sale,#N/A,Closed Lost,72395.0,0.0,2023-10-03,#N/A,#N/A,#N/A,Omitted,false,#N/A,false,false,#N/A,false,#N/A,false,#N/A,#N/A,false,#N/A
51b9a509-2724-427d-a03f-512f52286fbd,ee6e8e3e-d66a-4ef4-a9cd-6a6c205c0328,"salesforce.com - 2,000 Widgets",More widgets required.  The deal is at 50% because they are still at the sales process stage of evaluating the business/value justification that we submitted.,Value Proposition,20000.0,50.0,2021-11-05,Existing Business,Meet at Widget Conference,Partner,Pipeline,false,#N/A,false,false,#N/A,false,#N/A,false,#N/A,#N/A,false,#N/A
cf4e5998-46a6-43e2-a71b-f8189cc6f807,fa2a446a-07ac-455d-b27b-3477f07d9466,Camimbo - Upsell,#N/A,Needs Analysis,37575.0,20.0,2024-04-11,#N/A,#N/A,#N/A,Pipeline,false,#N/A,false,false,#N/A,false,#N/A,false,#N/A,#N/A,false,#N/A
3da74810-dfa3-45ce-a8f0-5595eff842dc,7bd989e2-ffe6-45e3-93db-72005dc784c5,Devcast - Initial Sale,#N/A,Closed Lost,72395.0,0.0,2023-10-03,#N/A,#N/A,#N/A,Omitted,false,#N/A,false,false,#N/A,false,#N/A,false,#N/A,#N/A,false,#N/A
b903bb96-53d8-401e-b4d6-d0b62c6cebdc,a0b32c3e-dd20-4e6f-bccb-4bf78ff5e971,Quimm - Additional Sale,#N/A,Closed Won,29995.0,100.0,2023-12-04,#N/A,#N/A,#N/A,Closed,false,#N/A,false,false,#N/A,false,#N/A,false,#N/A,#N/A,false,#N/A
900879b6-d9a1-4b06-87df-4904545e3f9d,e1c42a70-a2fb-4247-a158-ce236dcc00c0,Tazz - Secondary Sale,#N/A,Closed Won,32395.00000002,100.0,2024-04-15,#N/A,#N/A,#N/A,Closed,false,#N/A,false,false,#N/A,false,#N/A,false,#N/A,#N/A,false,#N/A
9b5967b2-421e-48ef-9eb1-234d06bf1d19,abc83ef9-da92-4def-a496-add99d8130d3,Topiclounge - Upsell,#N/A,Qualification,75000.0,10.0,2024-06-21,#N/A,#N/A,#N/A,Pipeline,false,#N/A,false,false,#N/A,false,#N/A,false,#N/A,#N/A,false,#N/A
76d9bb4e-24c8-40ae-9061-7c20ace960db,602adfdb-6dbd-4c85-8125-079374856c4b,Fanoodle - Cross-sell,#N/A,Proposal/Price Quote,11250.0,75.0,2024-05-01,#N/A,#N/A,#N/A,Pipeline,false,#N/A,false,false,#N/A,false,#N/A,false,#N/A,#N/A,false,#N/A
bdb215a0-ac4f-4827-ad19-4514d4527c54,8a978d34-1517-46fc-b461-9569f4778b8d,Fliptune - Secondary Sale,#N/A,Closed Won,32395.00000002,100.0,2024-04-15,#N/A,#N/A,#N/A,Closed,false,#N/A,false,false,#N/A,false,#N/A,false,#N/A,#N/A,false,#N/A
d472124b-7855-4e81-8476-dee6ec6557f6,58c77ec7-746a-43d1-8a3f-6de3d86b2754,Bluezoom - Secondary Sale,#N/A,Closed Won,32395.00000002,100.0,2024-04-15,#N/A,#N/A,#N/A,Closed,false,#N/A,false,false,#N/A,false,#N/A,false,#N/A,#N/A,false,#N/A
25207af6-e1a3-4ebe-b9eb-088d119e8b9c,0abf3191-6245-4032-a1a3-e9e79f4b6a60,Mynte - Initial Sale,#N/A,Closed Lost,72395.0,0.0,2023-10-03,#N/A,#N/A,#N/A,Omitted,false,#N/A,false,false,#N/A,false,#N/A,false,#N/A,#N/A,false,#N/A
f64b34f5-5fd4-4259-95f7-8c453f1c5227,a0b32c3e-dd20-4e6f-bccb-4bf78ff5e971,Quimm - SOW 1,#N/A,Value Proposition,72395.0,50.0,2024-05-02,#N/A,#N/A,#N/A,Pipeline,false,#N/A,false,false,#N/A,false,#N/A,false,#N/A,#N/A,false,#N/A
5936567c-85fa-48fc-972f-f4df46cb4f49,8525a5bf-4fa5-49d7-9f74-c5a641b63c3a,DabZ - Upsell,#N/A,Qualification,100082.0,10.0,2024-06-21,#N/A,#N/A,#N/A,Pipeline,false,#N/A,false,false,#N/A,false,#N/A,false,#N/A,#N/A,false,#N/A
3344c56a-c37b-4e6a-9e2a-124d035af760,1df58053-de10-4ef3-8c4a-038ec63972dd,Tagopia - Secondary Sale,#N/A,Closed Won,32395.00000002,100.0,2024-02-16,#N/A,#N/A,#N/A,Closed,false,#N/A,false,false,#N/A,false,#N/A,false,#N/A,#N/A,false,#N/A
711c0be9-9cf5-4f65-a5e5-658274d3bf8b,4441ca6d-9069-4c67-8178-7d1688499c43,Gigaclub - Initial Sale,#N/A,Prospecting,72395.0,10.0,2024-04-23,#N/A,#N/A,#N/A,Pipeline,false,#N/A,false,false,#N/A,false,#N/A,false,#N/A,#N/A,false,#N/A
986b5949-470a-43c3-b7b5-91d95e10b315,938245f0-fc3d-423f-8623-f06fb653884e,Divavu - Initial Sale,#N/A,Closed Lost,72395.0,0.0,2023-10-03,#N/A,#N/A,#N/A,Omitted,false,#N/A,false,false,#N/A,false,#N/A,false,#N/A,#N/A,false,#N/A
9886555b-7ffb-4afa-9359-e412e0100f8d,255b5b5e-9710-4eb7-9a06-71273fa134b7,Oozz - Upsell,#N/A,Qualification,100082.0,10.0,2024-06-21,#N/A,#N/A,#N/A,Pipeline,false,#N/A,false,false,#N/A,false,#N/A,false,#N/A,#N/A,false,#N/A
980f2244-c00e-46ab-a983-f3f0cbb25eb7,05a72b87-2c0b-444a-8a6c-cd8c00a3fd0f,Voolith - Additional Sale,#N/A,Closed Won,29995.0,100.0,2023-12-04,#N/A,#N/A,#N/A,Closed,false,#N/A,false,false,#N/A,false,#N/A,false,#N/A,#N/A,false,#N/A
df4658f5-f1f5-4e5c-b44b-b36c3098785d,444706ae-6af3-421c-a33d-b5b36aafee4f,Jabbersphere - Initial Sale,#N/A,Closed Lost,72395.0,0.0,2023-10-03,#N/A,#N/A,#N/A,Omitted,false,#N/A,false,false,#N/A,false,#N/A,false,#N/A,#N/A,false,#N/A
a7be5329-ba29-4fb9-8672-136e6d3d22f4,24f4bcfb-d672-4ba1-bec7-b67179538f8e,Aivee - Upsell,#N/A,Qualification,75000.0,10.0,2024-06-21,#N/A,#N/A,#N/A,Pipeline,false,#N/A,false,false,#N/A,false,#N/A,false,#N/A,#N/A,false,#N/A
da70c886-1941-4464-84a3-a5a88ffd7653,7d2e6360-6e27-4a50-8133-214d94c5ee2b,Zoombox - Upsell,#N/A,Qualification,75000.0,10.0,2024-06-21,#N/A,#N/A,#N/A,Pipeline,false,#N/A,false,false,#N/A,false,#N/A,false,#N/A,#N/A,false,#N/A
8b5875f4-4bec-48db-8586-a098a1defc80,0494e194-0f24-4856-8138-6a27c753d6cd,Tagtune - Additional Sale,#N/A,Proposal/Price Quote,34995.0,75.0,2024-02-03,#N/A,#N/A,#N/A,Pipeline,false,#N/A,false,false,#N/A,false,#N/A,false,#N/A,#N/A,false,#N/A
b2a98982-fbb3-481d-bc76-148e276109f9,5f006e97-2ac1-4ff3-b60f-e83831e57afc,Pixoboo - Additional Sale,#N/A,Value Proposition,34995.0,50.0,2024-01-13,#N/A,#N/A,#N/A,Pipeline,false,#N/A,false,false,#N/A,false,#N/A,false,#N/A,#N/A,false,#N/A
31c0332c-3eb9-4975-8d42-1dc59a56417b,49bc1314-433d-42ba-8a73-ce3c9291ec43,Yakitrit-Germain Hospital - Additional Sale,#N/A,Value Proposition,34995.0,50.0,2024-01-14,#N/A,#N/A,#N/A,Pipeline,false,#N/A,false,false,#N/A,false,#N/A,false,#N/A,#N/A,false,#N/A
446dac39-df5b-4fe2-ab0e-7ef343146898,643f2698-fa33-483c-9758-34ae640d01c5,Eazzy - Initial Sale,#N/A,Closed Lost,72395.0,0.0,2023-10-03,#N/A,#N/A,#N/A,Omitted,false,#N/A,false,false,#N/A,false,#N/A,false,#N/A,#N/A,false,#N/A
309e5d8e-06a3-4a37-88c0-0406f1d06d85,709abd2a-d8e0-414e-ba8e-b362b419b365,Omba - Secondary Sale,#N/A,Closed Won,32395.00000002,100.0,2024-04-15,#N/A,#N/A,#N/A,Closed,false,#N/A,false,false,#N/A,false,#N/A,false,#N/A,#N/A,false,#N/A
dc34471b-cc68-43c5-864d-6a454c45364b,be4c551a-2110-497b-9608-fc23b06e0c1e,Kimia - Cross-sell,#N/A,Proposal/Price Quote,11550.0,75.0,2024-04-16,#N/A,#N/A,#N/A,Pipeline,false,#N/A,false,false,#N/A,false,#N/A,false,#N/A,#N/A,false,#N/A
ddc6d66e-ec5c-4f2b-9480-88d8d283b2ed,9df0961e-209e-48bf-93dc-102939073509,Skaboo - Initial Sale,#N/A,Closed Lost,72395.0,0.0,2023-10-03,#N/A,#N/A,#N/A,Omitted,false,#N/A,false,false,#N/A,false,#N/A,false,#N/A,#N/A,false,#N/A
85b8efca-0670-41ad-91bb-389064617592,d36199c7-25f9-40ea-91ae-d8e3e562e826,Layo - Initial Sale,#N/A,Closed Lost,72395.0,0.0,2023-10-03,#N/A,#N/A,#N/A,Omitted,false,#N/A,false,false,#N/A,false,#N/A,false,#N/A,#N/A,false,#N/A
402f1a22-6cca-4d7d-b81e-2261f02ce8c1,be4c551a-2110-497b-9608-fc23b06e0c1e,Kimia - Initial Sale,#N/A,Closed Lost,72395.0,0.0,2023-09-18,#N/A,#N/A,#N/A,Omitted,false,#N/A,false,false,#N/A,false,#N/A,false,#N/A,#N/A,false,#N/A
6f061577-5db3-40b7-865e-753f959dbea4,d36199c7-25f9-40ea-91ae-d8e3e562e826,Layo - Secondary Sale,#N/A,Closed Won,32395.00000002,100.0,2024-04-15,#N/A,#N/A,#N/A,Closed,false,#N/A,false,false,#N/A,false,#N/A,false,#N/A,#N/A,false,#N/A
2853a398-48e0-42fe-a4c7-6fa9cd956494,fa31c6d5-6778-438a-aa0d-960bed0f18c7,Agimba - Secondary Sale,#N/A,Closed Won,32395.00000002,100.0,2024-02-16,#N/A,#N/A,#N/A,Closed,false,#N/A,false,false,#N/A,false,#N/A,false,#N/A,#N/A,false,#N/A
89f4c944-88bc-4a30-ba7e-cdadf7082e8c,743b3301-b625-43e4-928a-03482a924ed0,Kanoodle - Cross-sell,#N/A,Proposal/Price Quote,11250.0,75.0,2024-05-01,#N/A,#N/A,#N/A,Pipeline,false,#N/A,false,false,#N/A,false,#N/A,false,#N/A,#N/A,false,#N/A
5be44d0d-4ea0-49a1-a581-6f2f628057fe,5ede1a1d-09b6-4fad-9c82-9eb68b549599,Twimm - Initial Sale,#N/A,Closed Lost,72395.0,0.0,2023-08-19,#N/A,#N/A,#N/A,Omitted,false,#N/A,false,false,#N/A,false,#N/A,false,#N/A,#N/A,false,#N/A
f3123c8c-c0dd-442f-9895-60fe5e0209c7,ebebb9d4-51fb-4288-b39c-02b211a84b1d,Mybuzz - Cross-sell,#N/A,Proposal/Price Quote,20550.0,75.0,2024-04-16,#N/A,#N/A,#N/A,Pipeline,false,#N/A,false,false,#N/A,false,#N/A,false,#N/A,#N/A,false,#N/A
87dcccb0-5601-46b9-bef6-61eaff5a129b,3a383997-f6ae-4afb-b0b2-2fc524ef417c,Tazz - Secondary Sale,#N/A,Closed Won,32395.00000002,100.0,2024-04-15,#N/A,#N/A,#N/A,Closed,false,#N/A,false,false,#N/A,false,#N/A,false,#N/A,#N/A,false,#N/A
1aa58f2f-c396-4cee-87ea-08d679c63c50,f6e33ad7-125f-4419-9257-744885ccf513,Wikizz - Cross-sell,#N/A,Proposal/Price Quote,18350.0,75.0,2024-04-16,#N/A,#N/A,#N/A,Pipeline,false,#N/A,false,false,#N/A,false,#N/A,false,#N/A,#N/A,false,#N/A
e7fdcf78-45b2-412d-9cfe-138ac0873539,152dc665-0580-4904-a36f-36b88d977797,Topdrive - Upsell,#N/A,Qualification,100082.0,10.0,2024-06-21,#N/A,#N/A,#N/A,Pipeline,false,#N/A,false,false,#N/A,false,#N/A,false,#N/A,#N/A,false,#N/A
228aa774-3112-4861-a94b-146195742429,152dc665-0580-4904-a36f-36b88d977797,Topdrive - Cross-sell,#N/A,Proposal/Price Quote,18050.0,75.0,2024-05-01,#N/A,#N/A,#N/A,Pipeline,false,#N/A,false,false,#N/A,false,#N/A,false,#N/A,#N/A,false,#N/A
9d61b15b-18d9-49ee-8411-33bc7cd8eff8,478d8a30-9e36-4e62-a616-84326c2d872c,Mycat - Initial Sale,#N/A,Closed Lost,72395.0,0.0,2023-10-03,#N/A,#N/A,#N/A,Omitted,false,#N/A,false,false,#N/A,false,#N/A,false,#N/A,#N/A,false,#N/A
e96bd7e7-dda9-4d3e-98df-6f34addaccd7,7fa12379-a9cd-498a-a3a5-684c39a108ed,Topiclounge - Upsell,#N/A,Qualification,75000.0,10.0,2024-06-21,#N/A,#N/A,#N/A,Pipeline,false,#N/A,false,false,#N/A,false,#N/A,false,#N/A,#N/A,false,#N/A
